traIndex,GPS_ID,labels
9576,140504,2
9577,140505,24
9578,140506,18
9579,140507,18
9580,140508,24
9581,140598,2
9582,140599,13
9583,140600,20
9584,140633,20
9585,140659,14
9586,140660,18
9587,140687,28
9588,140688,18
9589,140689,2
9590,140715,15
9591,140716,19
9592,140717,2
9593,140718,17
9594,140743,19
9595,140744,22
9596,140745,22
9597,140746,24
9598,140791,20
9599,140792,16
9600,140816,20
9601,140817,10
9602,140818,13
9603,140819,13
9604,140844,20
9605,140845,24
9606,140846,24
9607,140847,22
9608,140885,7
9609,140886,18
9610,140981,13
9611,140982,18
9612,140983,20
9613,141024,21
9614,141025,4
9615,141067,24
9616,141068,19
9617,141069,24
9618,141107,16
9619,141108,15
9620,141109,19
9621,141110,30
9622,141147,17
9623,141148,24
9624,141149,20
9625,141150,24
9626,141196,7
9627,141215,20
9628,141252,17
9629,141253,19
9630,141254,28
9631,141255,11
9632,141296,21
9633,141297,12
9634,141298,30
9635,141299,30
9636,141320,19
9637,141321,0
9638,141322,0
9639,141350,19
9640,141351,2
9641,141380,21
9642,141381,21
9643,141382,24
9644,141417,20
9645,141418,10
9646,141419,17
9647,141420,17
9648,141470,2
9649,141471,15
9650,141496,19
9651,141497,13
9652,141498,20
9653,141547,24
9654,141548,24
9655,141549,9
9656,141590,15
9657,141591,16
9658,141635,13
9659,141652,13
9660,141653,16
9661,141654,16
9662,141655,15
9663,141656,18
9664,141657,2
9665,141695,17
9666,141696,22
9667,141734,19
9668,141770,17
9669,141846,5
9670,141847,24
9671,141848,7
9672,141876,9
9673,141877,18
9674,141878,18
9675,141915,7
9676,141916,16
9677,141917,13
9678,141953,21
9679,141954,19
9680,141955,14
9681,141956,7
9682,141957,16
9683,141987,19
9684,142006,13
9685,142007,16
9686,142028,21
9687,142029,22
9688,142058,9
9689,142059,16
9690,142060,16
9691,142099,19
9692,142142,17
9693,142143,10
9694,142177,20
9695,142178,24
9696,142179,18
9697,142209,20
9698,142243,20
9699,142244,16
9700,142245,14
9701,142246,17
9702,142289,14
9703,142290,24
9704,142310,19
9705,142311,28
9706,142353,17
9707,142354,21
9708,142355,20
9709,142394,22
9710,142449,18
9711,142450,17
9712,142451,17
9713,142496,24
9714,142497,24
9715,142498,17
9716,142562,10
9717,142563,2
9718,142564,18
9719,142594,16
9720,142595,0
9721,142596,16
9722,142626,5
9723,142627,17
9724,142628,2
9725,142629,2
9726,142667,21
9727,142668,21
9728,142669,4
9729,142702,20
9730,142703,21
9731,142737,19
9732,142738,20
9733,142739,11
9734,142740,16
9735,142777,24
9736,142778,14
9737,142779,16
9738,142822,22
9739,142823,21
9740,142878,19
9741,142879,19
9742,142918,2
9743,142919,18
9744,142920,16
9745,142921,16
9746,142922,16
9747,142982,2
9748,142983,6
9749,143009,0
9750,143010,18
9751,143011,2
9752,143012,15
9753,143013,6
9754,143029,20
9755,143030,12
9756,143031,14
9757,143032,2
9758,143065,0
9759,143108,14
9760,143109,19
9761,143110,19
9762,143151,22
9763,143152,17
9764,143153,17
9765,143154,5
9766,143202,17
9767,143203,24
9768,143233,17
9769,143267,19
9770,143268,28
9771,143296,2
9772,143297,14
9773,143340,2
9774,143341,24
9775,143383,7
9776,143384,7
9777,143426,0
9778,143485,14
9779,143486,16
9780,143487,16
9781,143526,17
9782,143527,16
9783,143569,11
9784,143597,15
9785,143598,15
9786,143638,17
9787,143639,5
9788,143687,16
9789,143688,16
9790,143689,2
9791,143727,20
9792,143728,14
9793,143729,7
9794,143775,24
9795,143776,17
9796,143822,2
9797,143823,19
9798,143824,19
9799,143825,20
9800,143826,1
9801,143827,18
9802,143859,16
9803,143860,16
9804,143888,6
9805,143889,17
9806,143914,7
9807,143915,19
9808,143945,30
9809,143977,24
9810,143978,30
9811,143979,10
9812,144009,19
9813,144010,17
9814,144011,2
9815,144063,20
9816,144098,0
9817,144099,1
9818,144127,19
9819,144128,14
9820,144172,20
9821,144173,5
9822,144174,14
9823,144206,4
9824,144207,10
9825,144208,4
9826,144209,14
9827,144264,2
9828,144265,24
9829,144266,24
9830,144298,0
9831,144325,21
9832,144338,0
9833,144373,19
9834,144412,17
9835,144472,19
9836,144473,17
9837,144474,24
9838,144515,18
9839,144516,24
9840,144553,16
9841,144554,19
9842,144555,18
9843,144588,24
9844,144589,19
9845,144590,8
9846,144635,20
9847,144636,20
9848,144637,20
9849,144666,18
9850,144667,24
9851,144668,24
9852,144669,24
9853,144708,0
9854,144744,12
9855,144745,30
9856,144746,20
9857,144748,16
9858,144749,12
9859,144790,16
9860,144791,16
9861,144792,19
9862,144825,12
9863,144826,14
9864,144827,16
9865,144872,19
9866,144907,20
9867,144908,6
9868,144909,18
9869,144938,19
9870,144939,16
9871,144940,24
9872,144993,16
9873,144994,16
9874,144995,5
9875,145030,16
9876,145031,14
9877,145032,10
9878,145062,17
9879,145089,5
9880,145090,16
9881,145091,19
9882,145121,17
9883,145122,0
9884,145161,2
9885,145162,2
9886,145196,19
9887,145197,19
9888,145198,24
9889,145199,24
9890,145233,19
9891,145234,14
9892,145235,20
9893,145272,17
9894,145273,18
9895,145274,2
9896,145310,24
9897,145311,1
9898,145387,17
9899,145408,24
9900,145409,24
9901,145410,19
9902,145411,4
9903,145442,17
9904,145443,22
9905,145444,17
9906,145477,21
9907,145478,15
9908,145479,19
9909,145507,19
9910,145508,24
9911,145597,3
9912,145598,11
9913,145629,10
9914,145630,1
9915,145631,1
9916,145632,18
9917,145633,20
9918,145673,18
9919,145674,1
9920,145675,9
9921,145714,11
9922,145715,11
9923,145716,3
9924,145717,3
9925,145718,2
9926,145767,2
9927,145768,14
9928,145769,1
9929,145770,1
9930,145811,5
9931,145846,19
9932,145847,19
9933,145883,24
9934,145884,20
9935,145885,16
9936,145913,10
9937,145914,2
9938,145942,5
9939,145943,20
9940,145960,7
9941,145995,16
9942,145996,20
9943,145997,12
9944,145998,30
9945,146035,24
9946,146036,24
9947,146070,18
9948,146071,24
9949,146072,5
9950,146073,21
9951,146074,22
9952,146175,16
9953,146176,24
9954,146177,14
9955,146178,7
9956,146179,11
9957,146221,24
9958,146222,3
9959,146223,19
9960,146224,24
9961,146225,17
9962,146277,7
9963,146278,14
9964,146279,20
9965,146326,17
9966,146327,24
9967,146328,21
9968,146366,16
9969,146367,14
9970,146389,11
9971,146390,14
9972,146391,12
9973,146421,30
9974,146422,30
9975,146437,0
9976,146438,8
9977,146471,18
9978,146472,14
9979,146506,24
9980,146507,2
9981,146508,0
9982,146547,16
9983,146548,14
9984,146549,19
9985,146589,14
9986,146590,14
9987,146591,22
9988,146621,14
9989,146622,14
9990,146623,12
9991,146624,4
9992,146660,20
9993,146661,20
9994,146706,16
9995,146747,20
9996,146748,19
9997,146749,4
9998,146795,17
9999,146796,11
10000,146797,2
10001,146843,16
10002,146844,2
10003,146845,6
10004,146846,9
10005,146874,19
10006,146875,2
10007,146908,24
10008,146909,11
10009,146910,6
10010,146943,5
10011,146944,17
10012,146945,2
10013,146980,14
10014,146981,5
10015,146982,24
10016,146983,19
10017,147013,21
10018,147014,7
10019,147041,5
10020,147042,5
10021,147074,14
10022,147075,14
10023,147076,16
10024,147102,17
10025,147103,17
10026,147134,20
10027,147173,22
10028,147208,24
10029,147209,5
10030,147210,3
10031,147262,3
10032,147263,1
10033,147264,1
10034,147265,5
10035,147296,2
10036,147297,1
10037,147298,20
10038,147329,10
10039,147330,19
10040,147332,14
10041,147344,7
10042,147405,19
10043,147406,19
10044,147443,16
10045,147444,16
10046,147445,19
10047,147483,7
10048,147484,7
10049,147512,22
10050,147513,22
10051,147514,22
10052,147515,1
10053,147532,20
10054,147533,14
10055,147534,16
10056,147535,19
10057,147565,0
10058,147566,0
10059,147567,20
10060,147568,20
10061,147626,17
10062,147627,16
10063,147628,0
10064,147660,11
10065,147661,17
10066,147662,19
10067,147709,5
10068,147710,2
10069,147711,19
10070,147712,20
10071,147742,10
10072,147743,20
10073,147744,2
10074,147782,16
10075,147783,7
10076,147819,6
10077,147853,24
10078,147854,17
10079,147855,6
10080,147922,16
10081,147923,7
10082,147924,16
10083,147963,12
10084,147964,16
10085,147965,12
10086,147999,20
10087,148000,14
10088,148032,21
10089,148033,5
10090,148064,6
10091,148076,5
10092,148077,16
10093,148113,22
10094,148114,1
10095,148115,5
10096,148134,16
10097,148135,19
10098,148136,19
10099,148137,19
10100,148180,6
10101,148181,14
10102,148221,24
10103,148222,19
10104,148261,19
10105,148262,20
10106,148287,14
10107,148288,19
10108,148304,14
10109,148305,14
10110,148357,5
10111,148358,2
10112,148359,1
10113,148377,22
10114,148378,2
10115,148401,16
10116,148402,7
10117,148403,20
10118,148404,30
10119,148435,20
10120,148436,16
10121,148437,19
10122,148464,14
10123,148465,1
10124,148466,14
10125,148499,19
10126,148500,30
10127,148501,30
10128,148545,2
10129,148546,19
10130,148587,11
10131,148588,20
10132,148589,20
10133,148590,19
10134,148617,2
10135,148618,21
10136,148619,2
10137,148620,21
10138,148664,19
10139,148665,30
10140,148696,21
10141,148717,14
10142,148718,19
10143,148719,19
10144,148754,21
10145,148755,21
10146,148783,10
10147,148784,16
10148,148834,22
10149,148864,14
10150,148865,14
10151,148901,20
10152,148935,6
10153,148936,24
10154,148981,19
10155,148982,20
10156,149027,17
10157,149028,21
10158,149060,0
10159,149061,18
10160,149062,24
10161,149085,19
10162,149086,19
10163,149087,19
10164,149088,19
10165,149123,14
10166,149124,20
10167,149155,16
10168,149156,11
10169,149240,18
10170,149241,0
10171,149278,17
10172,149279,17
10173,149315,16
10174,149316,30
10175,149317,30
10176,149318,30
10177,149354,5
10178,149355,2
10179,149374,21
10180,149375,21
10181,149403,22
10182,149420,14
10183,149440,21
10184,149441,5
10185,149442,24
10186,149483,5
10187,149484,2
10188,149485,18
10189,149486,2
10190,149513,20
10191,149514,20
10192,149515,6
10193,149546,24
10194,149547,5
10195,149548,1
10196,149549,2
10197,149584,16
10198,149585,16
10199,149586,19
10200,149614,2
10201,149649,21
10202,149650,21
10203,149651,2
10204,149652,1
10205,149688,1
10206,149727,2
10207,149728,14
10208,149753,17
10209,149754,20
10210,149755,10
10211,149756,30
10212,149801,16
10213,149802,0
10214,149803,19
10215,149804,18
10216,149835,0
10217,149872,7
10218,149873,14
10219,149948,14
10220,149950,1
10221,149951,10
10222,149996,24
10223,149997,6
10224,149998,4
10225,150053,16
10226,150054,10
10227,150055,2
10228,150106,12
10229,150107,30
10230,150108,16
10231,150150,24
10232,150151,2
10233,150189,14
10234,150190,10
10235,150191,4
10236,150224,5
10237,150225,20
10238,150257,6
10239,150258,10
10240,150259,10
10241,150260,4
10242,150261,4
10243,150262,8
10244,150302,0
10245,150303,7
10246,150335,22
10247,150336,3
10248,150337,24
10249,150338,2
10250,150373,19
10251,150374,16
10252,150375,16
10253,150376,16
10254,150439,2
10255,150440,18
10256,150441,0
10257,150471,14
10258,150509,16
10259,150510,14
10260,150522,19
10261,150523,0
10262,150572,19
10263,150573,7
10264,150598,20
10265,150637,5
10266,150638,2
10267,150639,18
10268,150665,6
10269,150666,1
10270,150667,1
10271,150734,1
10272,150735,1
10273,150736,1
10274,150777,6
10275,150778,2
10276,150779,2
10277,150780,2
10278,150810,2
10279,150811,1
10280,150812,1
10281,150813,1
10282,150850,0
10283,150871,19
10284,150872,16
10285,150893,7
10286,150894,21
10287,150923,21
10288,150958,7
10289,150959,11
10290,150960,0
10291,150961,2
10292,150993,0
10293,151032,10
10294,151033,1
10295,151077,17
10296,151078,6
10297,151079,2
10298,151114,17
10299,151115,3
10300,151116,5
10301,151117,2
10302,151160,14
10303,151161,24
10304,151162,2
10305,151163,17
10306,151190,1
10307,151191,2
10308,151192,2
10309,151193,20
10310,151194,6
10311,151222,7
10312,151223,21
10313,151267,16
10314,151268,4
10315,151269,12
10316,151312,24
10317,151314,19
10318,151315,16
10319,151361,0
10320,151362,0
10321,151391,17
10322,151429,24
10323,151430,6
10324,151513,2
10325,151555,21
10326,151556,14
10327,151557,9
10328,151589,14
10329,151590,16
10330,151591,16
10331,151592,0
10332,151593,7
10333,151623,2
10334,151624,2
10335,151659,1
10336,151660,24
10337,151661,5
10338,151662,5
10339,151663,24
10340,151708,5
10341,151709,19
10342,151762,6
10343,151810,16
10344,151811,3
10345,151812,6
10346,151813,20
10347,151814,2
10348,151829,20
10349,151830,11
10350,151857,6
10351,151858,10
10352,151859,21
10353,151915,5
10354,151916,2
10355,151936,14
10356,151937,7
10357,151938,16
10358,151975,2
10359,152005,7
10360,152006,6
10361,152007,20
10362,152050,16
10363,152079,5
10364,152080,5
10365,152118,20
10366,152119,20
10367,152120,2
10368,152189,20
10369,152190,16
10370,152191,2
10371,152192,16
10372,152218,2
10373,152219,20
10374,152220,2
10375,152221,22
10376,152252,14
10377,152253,5
10378,152254,17
10379,152285,20
10380,152286,14
10381,152287,20
10382,152288,2
10383,152309,21
10384,152310,11
10385,152333,1
10386,152334,14
10387,152335,16
10388,152386,14
10389,152387,2
10390,152388,2
10391,152389,11
10392,152390,19
10393,152426,17
10394,152427,2
10395,152428,20
10396,152460,2
10397,152461,2
10398,152462,7
10399,152463,12
10400,152500,21
10401,152501,2
10402,152502,2
10403,152503,16
10404,152546,2
10405,152547,11
10406,152548,16
10407,152561,2
10408,152562,2
10409,152563,2
10410,152564,4
10411,152600,22
10412,152601,5
10413,152646,2
10414,152647,7
10415,152648,20
10416,152682,14
10417,152683,2
10418,152684,0
10419,152714,2
10420,152715,1
10421,152742,11
10422,152743,2
10423,152744,5
10424,152775,4
10425,152777,5
10426,152778,2
10427,152779,3
10428,152815,14
10429,152816,16
10430,152859,14
10431,152860,2
10432,152896,2
10433,152897,1
10434,152908,10
10435,152909,10
10436,152937,16
10437,152938,11
10438,152939,20
10439,152940,16
10440,152984,17
10441,152985,17
10442,153022,2
10443,153023,7
10444,153024,7
10445,153070,4
10446,153071,6
10447,153120,2
10448,153121,4
10449,153151,2
10450,153152,6
10451,153153,6
10452,153194,11
10453,153195,3
10454,153196,5
10455,153197,7
10456,153198,16
10457,153242,22
10458,153265,0
10459,153293,5
10460,153294,6
10461,153295,2
10462,153296,1
10463,153297,2
10464,153298,2
10465,153335,7
10466,153336,0
10467,153356,22
10468,153357,11
10469,153358,3
10470,153359,2
10471,153404,5
10472,153444,4
10473,153445,21
10474,153446,5
10475,153485,2
10476,153486,8
10477,153508,0
10478,153536,9
10479,153537,5
10480,153572,7
10481,153573,0
10482,153629,10
10483,153669,7
10484,153690,22
10485,153712,6
10486,153713,5
10487,153760,5
10488,153761,2
10489,153762,2
10490,153793,19
10491,153794,7
10492,153825,11
10493,153826,1
10494,153827,5
10495,153828,2
10496,153878,10
10497,153942,4
10498,153943,7
10499,153944,14
10500,153945,16
10501,153975,2
10502,153976,11
10503,154009,14
10504,154010,7
10505,154045,2
10506,154046,10
10507,154047,20
10508,154077,22
10509,154078,10
10510,154079,14
10511,154113,2
10512,154114,16
10513,154115,16
10514,154147,2
10515,154148,2
10516,154149,10
10517,154195,2
10518,154196,10
10519,154197,16
10520,154254,2
10521,154255,0
10522,154297,11
10523,154298,14
10524,154299,7
10525,154300,4
10526,154339,14
10527,154340,4
10528,154376,2
10529,154377,1
10530,154378,6
10531,154490,2
10532,154491,0
10533,154528,7
10534,154587,7
10535,154610,2
10536,154611,2
10537,154642,3
10538,154643,5
10539,154644,2
10540,154645,2
10541,154646,1
10542,154672,4
10543,154713,5
10544,154714,0
10545,154768,5
10546,154798,2
10547,154799,11
10548,154800,10
10549,154801,2
10550,154842,16
10551,154843,2
10552,154844,7
10553,154845,2
10554,154900,11
10555,154902,5
10556,154944,2
10557,154945,7
10558,154971,11
10559,154984,2
10560,155012,14
10561,155013,2
10562,155014,5
10563,155015,1
10564,155016,11
10565,155058,10
10566,155059,14
10567,155060,7
10568,155061,16
10569,155097,7
10570,155098,2
10571,155099,9
10572,155100,2
10573,155144,3
10574,155177,2
10575,155178,7
10576,155179,16
10577,155219,2
10578,155220,2
10579,155257,2
10580,155300,2
10581,155301,3
10582,155302,22
10583,155319,7
10584,155320,10
10585,155321,2
10586,155329,10
10587,155362,1
10588,155363,3
10589,155364,11
10590,155389,2
10591,155390,16
10592,155441,7
10593,155442,7
10594,155443,14
10595,155486,6
10596,155487,4
10597,155488,10
10598,155520,10
10599,155521,1
10600,155522,2
10601,155560,2
10602,155599,11
10603,155600,0
10604,155636,7
10605,155665,14
10606,155666,7
10607,155667,11
10608,155668,7
10609,155669,20
10610,155695,11
10611,155696,2
10612,155697,5
10613,155698,6
10614,155699,14
10615,155750,2
10616,155751,10
10617,155752,10
10618,155780,10
10619,155781,2
10620,155782,5
10621,155783,8
10622,155841,5
10623,155842,22
10624,155843,5
10625,155844,3
10626,155871,2
10627,155872,22
10628,155911,5
10629,155912,7
10630,155913,2
10631,155943,20
10632,155944,7
10633,155945,7
10634,155946,7
10635,155975,6
10636,156021,2
10637,156046,2
10638,156047,2
10639,156084,10
10640,156085,14
10641,156086,14
10642,156087,2
10643,156121,5
10644,156129,5
10645,156130,2
10646,156166,2
10647,156167,7
10648,156168,7
10649,156169,7
10650,156170,7
10651,156207,9
10652,156208,11
10653,156209,2
10654,156210,2
10655,156250,1
10656,156251,2
10657,156252,20
10658,156291,2
10659,156292,11
10660,156293,7
10661,156323,11
10662,156324,7
10663,156325,2
10664,156326,2
10665,156363,0
10666,156364,8
10667,156400,9
10668,156401,2
10669,156402,2
10670,156403,14
10671,156443,10
10672,156444,4
10673,156445,4
10674,156446,7
10675,156447,4
10676,156474,7
10677,156475,14
10678,156476,10
10679,156477,2
10680,156507,11
10681,156508,4
10682,156509,11
10683,156541,2
10684,156542,2
10685,156584,6
10686,156585,2
10687,156586,2
10688,156630,5
10689,156652,21
10690,156653,4
10691,156691,2
10692,156692,10
10693,156693,2
10694,156694,2
10695,156740,2
10696,156741,7
10697,156742,6
10698,156808,7
10699,156809,10
10700,156810,3
10701,156811,21
10702,156827,14
10703,156828,2
10704,156829,1
10705,156857,8
10706,156872,2
10707,156894,14
10708,156895,14
10709,156896,7
10710,156897,7
10711,156945,4
10712,156946,6
10713,156947,2
10714,156986,7
10715,156987,9
10716,156988,2
10717,157042,5
10718,157069,11
10719,157105,22
10720,157106,21
10721,157107,2
10722,157132,14
10723,157133,7
10724,157157,4
10725,157158,4
10726,157159,4
10727,157212,11
10728,157226,9
10729,157255,6
10730,157256,4
10731,157287,2
10732,157288,7
10733,157289,7
10734,157290,4
10735,157345,2
10736,157346,2
10737,157377,2
10738,157378,3
10739,157379,7
10740,157407,2
10741,157408,2
10742,157409,6
10743,157410,6
10744,157411,6
10745,157458,11
10746,157459,5
10747,157460,1
10748,157461,1
10749,157462,6
10750,157498,11
10751,157499,1
10752,157500,2
10753,157501,2
10754,157543,7
10755,157544,2
10756,157572,2
10757,157573,6
10758,157574,2
10759,157623,11
10760,157642,6
10761,157643,5
10762,157644,3
10763,157645,5
10764,157681,3
10765,157682,6
10766,157683,7
10767,157684,16
10768,157717,5
10769,157718,2
10770,157755,5
10771,157756,3
10772,157757,11
10773,157758,5
10774,157797,3
10775,157798,5
10776,157832,10
10777,157833,4
10778,157861,10
10779,157862,4
10780,157863,10
10781,157896,6
10782,157897,6
10783,157898,6
10784,157899,6
10785,157900,6
10786,157947,5
10787,157948,5
10788,158007,6
10789,158008,5
10790,158009,5
10791,158050,14
10792,158051,5
10793,158093,4
10794,158094,4
10795,158095,10
10796,158128,1
10797,158129,5
10798,158130,2
10799,158131,11
10800,158179,7
10801,158180,7
10802,158217,16
10803,158218,7
10804,158219,11
10805,158220,7
10806,158221,2
10807,158250,1
10808,158251,5
10809,158252,2
10810,158279,5
10811,158280,5
10812,158314,10
10813,158315,5
10814,158316,2
10815,158345,5
10816,158369,10
10817,158370,2
10818,158371,5
10819,158449,4
10820,158450,10
10821,158451,10
10822,158475,4
10823,158476,10
10824,158477,7
10825,158504,7
10826,158524,11
10827,158525,5
10828,158526,10
10829,158527,10
10830,158528,10
10831,158558,11
10832,158559,2
10833,158560,0
10834,158561,7
10835,158594,9
10836,158595,7
10837,158633,0
10838,158634,6
10839,158667,1
10840,158705,11
10841,158706,6
10842,158707,10
10843,158708,7
10844,158709,7
10845,158772,3
10846,158773,1
10847,158774,5
10848,158801,6
10849,158802,1
10850,158852,14
10851,158853,5
10852,158854,5
10853,158897,9
10854,158898,1
10855,158899,10
10856,158900,6
10857,158929,11
10858,158930,3
10859,158931,5
10860,158963,4
10861,158964,4
10862,158965,4
10863,159004,5
10864,159005,5
10865,159006,5
10866,159007,11
10867,159069,0
10868,159102,11
10869,159103,10
10870,159104,4
10871,159132,5
10872,159160,7
10873,159161,5
10874,159162,5
10875,159193,5
10876,159195,9
10877,159257,10
10878,159258,10
10879,159259,10
10880,159260,11
10881,159261,11
10882,159307,2
10883,159308,7
10884,159353,10
10885,159354,10
10886,159355,6
10887,159356,2
10888,159396,6
10889,159397,5
10890,159429,6
10891,159430,6
10892,159431,5
10893,159432,5
10894,159463,5
10895,159464,5
10896,159505,6
10897,159506,2
10898,159531,10
10899,159532,4
10900,159533,4
10901,159556,11
10902,159557,7
10903,159620,11
10904,159621,5
10905,159622,11
10906,159623,5
10907,159667,6
10908,159668,5
10909,159698,5
10910,159699,6
10911,159736,6
10912,159780,6
10913,159781,9
10914,159782,5
10915,159783,11
10916,159818,11
10917,159819,11
10918,159850,7
10919,159851,8
10920,159852,0
10921,159853,8
10922,159897,7
10923,159898,10
10924,159899,6
10925,159927,5
10926,159928,21
10927,159929,5
10928,159964,5
10929,159965,11
10930,159966,7
10931,160006,11
10932,160007,10
10933,160008,6
10934,160009,6
10935,160041,6
10936,160042,5
10937,160102,2
10938,160103,5
10939,160104,10
10940,160142,5
10941,160143,5
10942,160173,5
10943,160174,4
10944,160175,6
10945,160209,5
10946,160210,5
10947,160211,2
10948,160247,22
10949,160248,22
10950,160266,7
10951,160267,6
10952,160268,6
10953,160290,4
10954,160323,2
10955,160324,7
10956,160325,7
10957,160326,4
10958,160361,7
10959,160362,7
10960,160363,11
10961,160364,1
10962,160472,5
10963,160473,4
10964,160474,6
10965,160513,3
10966,160514,5
10967,160528,6
10968,160529,10
10969,160530,10
10970,160531,7
10971,160552,5
10972,160570,11
10973,160607,5
10974,160608,5
10975,160609,2
10976,160610,1
10977,160661,5
10978,160662,7
10979,160663,10
10980,160707,7
10981,160708,4
10982,160709,10
10983,160743,11
10984,160744,10
10985,160745,7
10986,160746,7
10987,160777,0
10988,160829,10
10989,160830,10
10990,160831,5
10991,160832,5
10992,160833,5
10993,160872,5
10994,160873,2
10995,160977,11
10996,161017,2
10997,161018,10
10998,161065,5
10999,161066,5
11000,161101,6
11001,161102,6
11002,161132,5
11003,161133,5
11004,161134,5
11005,161169,11
11006,161170,7
11007,161192,5
11008,161193,7
11009,161233,6
11010,161234,9
11011,161235,5
11012,161273,7
11013,161274,9
11014,161275,5
11015,161317,7
11016,161318,5
11017,161353,5
11018,161354,7
11019,161355,10
11020,161394,10
11021,161395,4
11022,161396,5
11023,161424,6
11024,161425,11
11025,161467,10
11026,161497,9
11027,161498,7
11028,161499,7
11029,161522,10
11030,161523,9
11031,161524,2
11032,161567,6
11033,161568,3
11034,161569,5
11035,161624,10
11036,161625,6
11037,161626,10
11038,161651,7
11039,161652,10
11040,161688,10
11041,161689,5
11042,161733,5
11043,161753,11
11044,161754,11
11045,161755,10
11046,161783,7
11047,161784,0
11048,161791,7
11049,161812,11
11050,161813,7
11051,161814,0
11052,161842,0
11053,161843,0
11054,161880,10
11055,161881,11
11056,161882,6
11057,161922,5
11058,161923,5
11059,161956,7
11060,161957,9
11061,161958,5
11062,162011,6
11063,162012,6
11064,162013,7
11065,162014,5
11066,162044,6
11067,162045,2
11068,162046,6
11069,162097,10
11070,162098,11
11071,162099,7
11072,162141,6
11073,162142,9
11074,162143,6
11075,162144,10
11076,162145,11
11077,162169,9
11078,162170,2
11079,162209,5
11080,162210,7
11081,162239,4
11082,162276,7
11083,162277,11
11084,162278,5
11085,162303,5
11086,162338,9
11087,162360,5
11088,162361,11
11089,162381,7
11090,162415,5
11091,162452,6
11092,162453,4
11093,162454,7
11094,162455,7
11095,162456,4
11096,162491,10
11097,162492,10
11098,162493,10
11099,162494,11
11100,162559,10
11101,162560,9
11102,162561,11
11103,162562,5
11104,162577,10
11105,162578,8
11106,162619,9
11107,162620,7
11108,162666,7
11109,162667,6
11110,162699,5
11111,162700,6
11112,162701,6
11113,162702,7
11114,162734,6
11115,162735,5
11116,162736,5
11117,162752,5
11118,162753,5
11119,162792,5
11120,162793,2
11121,162794,5
11122,162795,5
11123,162842,11
11124,162843,10
11125,162844,10
11126,162885,5
11127,162886,5
11128,162887,6
11129,162888,7
11130,162930,4
11131,162931,10
11132,162932,7
11133,162961,5
11134,162962,5
11135,162963,5
11136,163037,11
11137,163038,7
11138,163082,11
11139,163083,6
11140,163084,6
11141,163119,5
11142,163120,0
11143,163154,11
11144,163155,5
11145,163156,5
11146,163184,5
11147,163209,6
11148,163210,6
11149,163237,7
11150,163260,2
11151,163261,9
11152,163262,0
11153,163300,10
11154,163301,0
11155,163302,9
11156,163349,7
11157,163350,2
11158,163351,6
11159,163397,6
11160,163431,5
11161,163432,10
11162,163433,10
11163,163434,6
11164,163435,6
11165,163479,5
11166,163511,7
11167,163512,11
11168,163555,7
11169,163556,2
11170,163557,4
11171,163568,7
11172,163569,9
11173,163617,7
11174,163618,7
11175,163619,7
11176,163620,9
11177,163669,11
11178,163670,11
11179,163716,10
11180,163717,10
11181,163718,6
11182,163748,8
11183,163820,6
11184,163821,7
11185,163822,5
11186,163823,5
11187,163855,8
11188,163892,11
11189,163893,11
11190,163894,11
11191,163895,9
11192,163896,11
11193,163933,7
11194,163934,5
11195,163935,6
11196,163936,11
11197,163975,6
11198,163976,6
11199,164017,5
11200,164018,11
11201,164019,11
11202,164020,7
11203,164038,6
11204,164068,11
11205,164069,6
11206,164070,9
11207,164071,5
11208,164118,6
11209,164148,6
11210,164161,11
11211,164162,0
11212,164190,9
11213,164191,9
11214,164217,11
11215,164218,6
11216,164251,10
11217,164252,9
11218,164283,5
11219,164284,7
11220,164286,11
11221,164287,10
11222,164315,11
11223,164316,11
11224,164348,9
11225,164405,9
11226,164438,11
11227,164439,6
11228,164440,11
11229,164441,5
11230,164442,5
11231,164480,5
11232,164481,5
11233,164521,5
11234,164544,11
11235,164545,6
11236,164546,7
11237,164585,11
11238,164586,5
11239,164633,0
11240,164663,9
11241,164664,11
11242,164665,7
11243,164702,0
11244,164703,5
11245,164731,0
11246,164732,7
11247,164733,0
11248,164768,6
11249,164769,5
11250,164809,11
11251,164810,11
11252,164811,4
11253,164812,4
11254,164857,11
11255,164890,9
11256,164891,9
11257,164937,7
11258,164938,0
11259,164985,11
11260,164986,7
11261,165028,7
11262,165029,9
11263,165030,5
11264,165065,7
11265,165066,7
11266,165091,5
11267,165162,10
11268,165200,0
11269,165201,5
11270,165229,5
11271,165230,10
11272,165231,11
11273,165232,6
11274,165233,9
11275,165264,0
11276,165265,5
11277,165266,11
11278,165296,11
11279,165297,11
11280,165332,9
11281,165333,4
11282,165334,5
11283,165373,11
11284,165374,11
11285,165375,10
11286,165376,10
11287,165377,6
11288,165378,11
11289,165379,11
11290,165426,5
11291,165427,11
11292,165428,7
11293,165461,5
11294,165494,5
11295,165495,9
11296,165496,9
11297,165536,11
11298,165537,5
11299,165570,11
11300,165571,11
11301,165572,5
11302,165618,7
11303,165619,11
11304,165620,10
11305,165621,9
11306,165656,6
11307,165657,6
11308,165658,5
11309,165698,11
11310,165699,7
11311,165706,11
11312,165742,7
11313,165743,7
11314,165783,10
11315,165784,10
11316,165785,7
11317,165827,0
11318,165828,11
11319,165829,9
11320,165835,10
11321,165836,11
11322,165866,4
11323,165867,10
